datetime,open,high,low,close,volume
2024-04-24 13:25:00,48214.35,48215.9,48204.4,48210.1,147605.0
2024-04-24 13:26:00,48209.9,48225.2,48202.35,48220.95,274948.0
2024-04-24 13:27:00,48217.7,48225.45,48213.9,48224.6,303884.0
2024-04-24 13:28:00,48224.15,48228.05,48207.5,48214.35,188538.0
2024-04-24 13:29:00,48212.05,48223.05,48209.0,48220.45,229273.0
2024-04-24 13:30:00,48220.1,48225.0,48209.4,48216.5,202478.0
2024-04-24 13:31:00,48215.4,48221.35,48210.85,48213.4,154262.0
2024-04-24 13:32:00,48213.5,48218.25,48208.0,48211.9,149642.0
2024-04-24 13:33:00,48208.3,48215.25,48188.8,48215.25,270845.0
2024-04-24 13:34:00,48214.25,48215.5,48204.55,48213.7,90237.0
2024-04-24 13:35:00,48211.5,48217.45,48206.2,48211.45,183182.0
2024-04-24 13:36:00,48208.8,48213.25,48190.7,48197.6,197305.0
2024-04-24 13:37:00,48196.25,48196.8,48182.55,48187.6,169550.0
2024-04-24 13:38:00,48187.5,48207.85,48185.45,48204.7,177140.0
2024-04-24 13:39:00,48204.85,48210.15,48199.0,48210.15,112866.0
2024-04-24 13:40:00,48205.65,48217.0,48205.65,48214.1,146416.0
2024-04-24 13:41:00,48212.4,48215.1,48201.6,48208.3,150443.0
2024-04-24 13:42:00,48205.65,48224.75,48204.35,48223.3,242820.0
2024-04-24 13:43:00,48220.8,48227.5,48216.75,48222.5,307735.0
2024-04-24 13:44:00,48220.95,48222.8,48205.8,48205.95,237727.0
2024-04-24 13:45:00,48205.4,48210.0,48200.5,48206.65,144894.0
2024-04-24 13:46:00,48204.2,48209.4,48196.5,48203.8,147458.0
2024-04-24 13:47:00,48200.8,48207.75,48196.3,48202.8,133689.0
2024-04-24 13:48:00,48197.4,48208.0,48197.3,48206.65,153806.0
2024-04-24 13:49:00,48204.75,48204.75,48196.05,48203.6,199572.0
2024-04-24 13:50:00,48199.9,48208.6,48197.8,48198.75,180530.0
2024-04-24 13:51:00,48198.7,48208.5,48196.8,48199.5,122802.0
2024-04-24 13:52:00,48198.55,48203.55,48193.5,48201.1,88282.0
2024-04-24 13:53:00,48201.0,48209.1,48196.75,48205.25,213424.0
2024-04-24 13:54:00,48206.35,48214.05,48204.45,48208.5,138886.0
2024-04-24 13:55:00,48208.15,48215.3,48205.5,48212.35,203142.0
2024-04-24 13:56:00,48208.45,48222.55,48208.45,48221.5,117575.0
2024-04-24 13:57:00,48223.4,48224.95,48215.25,48220.65,118103.0
2024-04-24 13:58:00,48220.6,48220.6,48199.25,48203.5,191361.0
2024-04-24 13:59:00,48200.8,48206.9,48186.0,48188.55,145927.0
2024-04-24 14:00:00,48184.7,48200.8,48183.25,48193.45,92928.0
2024-04-24 14:01:00,48193.2,48203.95,48193.2,48199.75,171261.0
2024-04-24 14:02:00,48198.25,48206.6,48196.85,48204.05,185084.0
2024-04-24 14:03:00,48202.65,48205.55,48195.95,48202.2,100764.0
2024-04-24 14:04:00,48204.3,48204.8,48194.45,48201.25,123437.0
2024-04-24 14:05:00,48200.8,48209.65,48190.4,48207.7,189707.0
2024-04-24 14:06:00,48206.3,48208.55,48196.5,48201.05,150547.0
2024-04-24 14:07:00,48196.2,48211.55,48193.75,48211.05,276371.0
2024-04-24 14:08:00,48208.1,48209.8,48195.7,48195.7,149327.0
2024-04-24 14:09:00,48192.6,48197.6,48184.75,48195.8,142278.0
2024-04-24 14:10:00,48196.6,48202.3,48190.7,48202.1,188960.0
2024-04-24 14:11:00,48198.8,48207.4,48196.3,48207.1,208367.0
2024-04-24 14:12:00,48206.8,48207.6,48194.0,48202.05,125039.0
2024-04-24 14:13:00,48201.05,48210.1,48194.85,48207.5,134660.0
2024-04-24 14:14:00,48203.45,48207.85,48198.9,48205.85,111166.0
2024-04-24 14:15:00,48204.8,48212.75,48197.8,48212.75,105729.0
2024-04-24 14:16:00,48209.85,48214.15,48205.75,48213.3,118632.0
2024-04-24 14:17:00,48212.0,48215.55,48202.05,48207.65,89900.0
2024-04-24 14:18:00,48203.25,48206.3,48196.2,48201.25,128371.0
2024-04-24 14:19:00,48199.05,48208.8,48194.9,48207.55,95924.0
2024-04-24 14:20:00,48204.0,48209.45,48198.8,48202.15,194884.0
2024-04-24 14:21:00,48201.25,48219.75,48198.6,48217.35,175422.0
2024-04-24 14:22:00,48215.3,48219.85,48204.95,48214.3,135971.0
2024-04-24 14:23:00,48209.6,48214.8,48201.5,48209.1,138568.0
2024-04-24 14:24:00,48208.2,48208.85,48195.7,48202.55,283200.0
2024-04-24 14:25:00,48201.65,48209.65,48196.7,48201.55,296822.0
2024-04-24 14:26:00,48201.3,48207.8,48199.8,48199.8,228018.0
2024-04-24 14:27:00,48200.65,48201.4,48191.55,48194.1,642630.0
2024-04-24 14:28:00,48194.6,48198.15,48185.25,48192.2,126610.0
2024-04-24 14:29:00,48189.8,48201.2,48185.25,48187.7,248806.0
2024-04-24 14:30:00,48185.2,48201.75,48182.95,48200.05,151027.0
2024-04-24 14:31:00,48196.85,48205.8,48190.35,48203.6,264254.0
2024-04-24 14:32:00,48203.75,48206.05,48195.3,48200.75,246444.0
2024-04-24 14:33:00,48196.8,48201.15,48162.7,48171.05,628223.0
2024-04-24 14:34:00,48171.3,48183.35,48149.3,48173.15,332021.0
2024-04-24 14:35:00,48171.15,48174.1,48159.15,48168.7,273701.0
2024-04-24 14:36:00,48170.3,48170.8,48142.8,48155.2,624357.0
2024-04-24 14:37:00,48155.45,48163.9,48144.75,48158.75,227239.0
2024-04-24 14:38:00,48158.3,48163.05,48151.55,48159.35,471840.0
2024-04-24 14:39:00,48161.3,48169.8,48151.1,48168.85,659362.0
2024-04-24 14:40:00,48168.7,48179.85,48163.4,48172.35,335694.0
2024-04-24 14:41:00,48173.65,48184.45,48163.8,48167.25,273310.0
2024-04-24 14:42:00,48167.5,48171.0,48157.8,48161.7,231024.0
2024-04-24 14:43:00,48163.0,48170.65,48153.4,48158.1,283607.0
2024-04-24 14:44:00,48156.0,48167.8,48150.6,48167.45,119632.0
2024-04-24 14:45:00,48167.3,48175.4,48159.3,48166.85,185825.0
2024-04-24 14:46:00,48166.35,48170.15,48154.2,48160.4,157245.0
2024-04-24 14:47:00,48157.75,48168.75,48153.55,48168.45,127265.0
2024-04-24 14:48:00,48168.15,48174.6,48160.9,48174.6,122522.0
2024-04-24 14:49:00,48173.4,48193.15,48167.25,48193.15,325992.0
2024-04-24 14:50:00,48192.2,48196.55,48183.05,48189.85,177704.0
2024-04-24 14:51:00,48190.45,48190.45,48170.05,48177.3,144483.0
2024-04-24 14:52:00,48176.15,48187.2,48174.65,48186.15,191119.0
2024-04-24 14:53:00,48186.45,48196.2,48179.9,48192.1,214705.0
2024-04-24 14:54:00,48190.9,48201.1,48179.9,48200.2,269887.0
2024-04-24 14:55:00,48190.0,48204.75,48186.5,48199.25,334513.0
2024-04-24 14:56:00,48199.55,48202.75,48182.3,48197.55,342531.0
2024-04-24 14:57:00,48194.25,48201.35,48176.55,48182.65,246246.0
2024-04-24 14:58:00,48183.4,48196.1,48181.25,48192.1,255645.0
2024-04-24 14:59:00,48190.0,48203.6,48180.9,48202.55,298029.0
2024-04-24 15:00:00,48197.15,48211.9,48184.25,48208.9,738122.0
2024-04-24 15:01:00,48209.6,48223.1,48166.05,48175.45,779611.0
2024-04-24 15:02:00,48178.25,48184.7,48153.55,48161.45,737825.0
2024-04-24 15:03:00,48161.4,48192.0,48132.75,48185.2,1056334.0
2024-04-24 15:04:00,48187.1,48199.85,48175.15,48186.3,782912.0
2024-04-24 15:05:00,48183.1,48190.35,48162.7,48179.9,464756.0
2024-04-24 15:06:00,48173.0,48211.55,48171.4,48211.55,1299815.0
2024-04-24 15:07:00,48211.2,48244.5,48211.2,48242.05,855024.0
2024-04-24 15:08:00,48238.05,48246.2,48216.7,48217.05,818705.0
2024-04-24 15:09:00,48218.5,48222.65,48189.95,48201.55,884689.0
2024-04-24 15:10:00,48199.55,48223.25,48196.7,48223.25,516126.0
2024-04-24 15:11:00,48224.4,48241.45,48221.9,48221.9,762738.0
2024-04-24 15:12:00,48214.8,48219.0,48163.45,48163.45,774374.0
2024-04-24 15:13:00,48167.3,48179.0,48167.3,48177.75,393695.0
2024-04-24 15:14:00,48173.65,48182.2,48165.8,48176.55,642249.0
2024-04-24 15:15:00,48178.05,48193.9,48160.5,48183.85,1060742.0
2024-04-24 15:16:00,48182.9,48193.0,48171.1,48185.4,638752.0
2024-04-24 15:17:00,48183.15,48193.95,48171.55,48190.15,805951.0
2024-04-24 15:18:00,48187.05,48195.05,48177.8,48190.35,1204143.0
2024-04-24 15:19:00,48184.9,48199.3,48183.35,48195.2,596807.0
2024-04-24 15:20:00,48191.7,48202.85,48180.3,48184.3,1234166.0
2024-04-24 15:21:00,48182.85,48192.65,48175.35,48181.65,521762.0
2024-04-24 15:22:00,48178.6,48185.9,48166.75,48166.75,767308.0
2024-04-24 15:23:00,48169.85,48178.75,48166.35,48172.5,1364228.0
2024-04-24 15:24:00,48172.45,48177.75,48152.15,48166.9,690845.0
2024-04-24 15:25:00,48167.35,48189.15,48167.35,48182.15,721775.0
2024-04-24 15:26:00,48176.95,48205.8,48176.95,48188.5,843049.0
2024-04-24 15:27:00,48191.1,48204.95,48184.75,48194.55,1260035.0
2024-04-24 15:28:00,48195.6,48202.05,48176.15,48181.2,738454.0
2024-04-24 15:29:00,48185.95,48208.0,48166.65,48195.35,506347.0
2024-04-25 09:15:00,47771.4,48075.4,47737.2,48005.55,8760656.0
2024-04-25 09:16:00,47997.5,48012.1,47961.45,47968.95,3019478.0
2024-04-25 09:17:00,47980.3,47989.2,47956.9,47980.7,3592580.0
2024-04-25 09:18:00,47984.0,47985.25,47952.95,47958.1,2194070.0
2024-04-25 09:19:00,47964.0,47989.45,47943.2,47948.15,1861744.0
2024-04-25 09:20:00,47945.55,47967.35,47938.5,47957.25,2782885.0
2024-04-25 09:21:00,47956.45,47971.1,47948.9,47956.55,2510358.0
2024-04-25 09:22:00,47962.0,47963.05,47930.5,47939.65,1228694.0
2024-04-25 09:23:00,47940.0,47953.65,47926.9,47934.85,1335682.0
2024-04-25 09:24:00,47938.55,47950.6,47931.25,47942.05,934804.0
2024-04-25 09:25:00,47938.4,47960.3,47934.65,47952.7,1934141.0
2024-04-25 09:26:00,47953.1,47987.9,47951.8,47969.15,1462914.0
2024-04-25 09:27:00,47971.15,48011.65,47970.0,48011.15,769910.0
2024-04-25 09:28:00,48017.05,48017.7,47985.35,47999.1,862086.0
2024-04-25 09:29:00,47996.1,48026.55,47986.45,48026.55,956299.0
2024-04-25 09:30:00,48016.5,48020.7,47980.4,47999.85,3216904.0
2024-04-25 09:31:00,48008.9,48061.2,47994.8,48049.45,2150597.0
2024-04-25 09:32:00,48045.6,48066.05,48034.3,48056.4,2207742.0
2024-04-25 09:33:00,48054.5,48082.7,48053.4,48065.8,2150320.0
2024-04-25 09:34:00,48068.7,48142.05,48055.55,48121.5,1962535.0
2024-04-25 09:35:00,48120.65,48157.25,48116.0,48147.05,2112400.0
2024-04-25 09:36:00,48140.5,48154.5,48111.35,48118.3,1896759.0
2024-04-25 09:37:00,48122.6,48153.95,48119.7,48151.0,1623332.0
2024-04-25 09:38:00,48152.2,48180.9,48148.25,48166.1,1192487.0
2024-04-25 09:39:00,48165.95,48181.25,48159.6,48174.8,1186386.0
2024-04-25 09:40:00,48177.5,48184.4,48160.7,48171.65,1558976.0
2024-04-25 09:41:00,48167.25,48167.25,48130.85,48134.85,1509843.0
2024-04-25 09:42:00,48134.7,48143.6,48109.8,48112.1,1172981.0
2024-04-25 09:43:00,48108.85,48134.25,48108.85,48129.45,825021.0
2024-04-25 09:44:00,48129.2,48143.8,48129.1,48135.35,818039.0
2024-04-25 09:45:00,48131.45,48141.75,48120.35,48124.4,593141.0
2024-04-25 09:46:00,48128.15,48146.4,48120.65,48137.35,553414.0
2024-04-25 09:47:00,48134.8,48138.6,48102.0,48102.55,1010324.0
2024-04-25 09:48:00,48106.05,48124.5,48099.05,48108.45,951436.0
2024-04-25 09:49:00,48105.3,48110.1,48091.25,48107.9,578692.0
2024-04-25 09:50:00,48108.2,48112.8,48083.65,48090.0,666973.0
2024-04-25 09:51:00,48087.65,48094.05,48076.8,48089.15,609781.0
2024-04-25 09:52:00,48089.35,48089.35,48052.6,48059.25,705710.0
2024-04-25 09:53:00,48062.2,48078.2,48055.65,48059.6,729166.0
2024-04-25 09:54:00,48057.2,48107.9,48053.95,48102.55,792939.0
2024-04-25 09:55:00,48100.85,48150.55,48100.05,48148.75,901546.0
2024-04-25 09:56:00,48146.95,48158.85,48139.05,48146.65,997941.0
2024-04-25 09:57:00,48149.8,48158.9,48140.25,48144.1,983938.0
2024-04-25 09:58:00,48147.5,48170.75,48138.65,48165.4,716158.0
2024-04-25 09:59:00,48163.9,48169.5,48143.5,48157.0,1116116.0
2024-04-25 10:00:00,48159.6,48170.5,48142.6,48160.15,843552.0
2024-04-25 10:01:00,48159.7,48180.65,48155.85,48171.35,779101.0
2024-04-25 10:02:00,48167.95,48188.9,48167.6,48186.9,600202.0
2024-04-25 10:03:00,48194.35,48210.9,48178.2,48198.4,674571.0
2024-04-25 10:04:00,48204.45,48216.15,48198.5,48209.25,665605.0
2024-04-25 10:05:00,48208.5,48218.2,48184.35,48189.6,1560712.0
2024-04-25 10:06:00,48190.25,48194.1,48173.25,48177.0,1785385.0
2024-04-25 10:07:00,48174.45,48220.8,48174.45,48201.7,1453669.0
2024-04-25 10:08:00,48202.85,48206.25,48192.35,48199.4,1183070.0
2024-04-25 10:09:00,48197.3,48200.35,48179.35,48193.25,1214507.0
2024-04-25 10:10:00,48193.15,48228.85,48193.15,48220.15,990896.0
2024-04-25 10:11:00,48219.2,48249.05,48211.3,48238.65,1400577.0
2024-04-25 10:12:00,48238.7,48281.35,48238.7,48270.85,1688165.0
2024-04-25 10:13:00,48269.2,48308.75,48253.65,48305.6,1036074.0
2024-04-25 10:14:00,48297.9,48320.1,48290.65,48302.45,1110555.0
2024-04-25 10:15:00,48299.5,48308.7,48276.95,48278.1,1168898.0
2024-04-25 10:16:00,48278.2,48299.95,48278.2,48288.95,1108268.0
2024-04-25 10:17:00,48288.15,48312.1,48272.75,48311.6,1122203.0
2024-04-25 10:18:00,48308.0,48348.05,48302.5,48329.7,756841.0
2024-04-25 10:19:00,48329.3,48335.6,48300.95,48318.75,776007.0
2024-04-25 10:20:00,48316.95,48323.85,48301.85,48308.65,609619.0
2024-04-25 10:21:00,48316.25,48326.55,48290.9,48290.9,546060.0
2024-04-25 10:22:00,48294.35,48306.1,48267.1,48282.4,770022.0
2024-04-25 10:23:00,48278.85,48303.4,48274.3,48285.8,649421.0
2024-04-25 10:24:00,48283.75,48299.2,48275.35,48299.2,489019.0
2024-04-25 10:25:00,48297.1,48305.3,48271.05,48283.25,520726.0
2024-04-25 10:26:00,48279.75,48291.4,48269.35,48276.35,541233.0
2024-04-25 10:27:00,48271.85,48276.3,48251.7,48256.6,584455.0
2024-04-25 10:28:00,48256.1,48261.85,48238.8,48252.7,592901.0
2024-04-25 10:29:00,48256.25,48262.35,48242.25,48261.05,500666.0
2024-04-25 10:30:00,48258.7,48272.75,48246.45,48272.35,581592.0
2024-04-25 10:31:00,48272.2,48285.65,48263.45,48264.15,647552.0
2024-04-25 10:32:00,48265.8,48277.95,48252.2,48272.75,833866.0
2024-04-25 10:33:00,48271.7,48276.0,48243.9,48243.9,488865.0
2024-04-25 10:34:00,48243.05,48253.85,48228.0,48238.15,566128.0
2024-04-25 10:35:00,48246.0,48255.8,48235.0,48252.6,453774.0
2024-04-25 10:36:00,48253.25,48262.75,48236.1,48244.5,350335.0
2024-04-25 10:37:00,48246.7,48274.55,48241.15,48271.85,439943.0
2024-04-25 10:38:00,48273.5,48276.3,48250.95,48276.3,348751.0
2024-04-25 10:39:00,48273.65,48283.45,48258.85,48258.85,523972.0
2024-04-25 10:40:00,48265.6,48283.15,48256.35,48279.85,855048.0
2024-04-25 10:41:00,48275.3,48284.85,48258.25,48258.25,752268.0
2024-04-25 10:42:00,48255.95,48266.4,48237.6,48245.6,449896.0
2024-04-25 10:43:00,48241.7,48253.4,48214.25,48232.75,501905.0
2024-04-25 10:44:00,48236.35,48241.3,48217.4,48239.9,317922.0
2024-04-25 10:45:00,48240.55,48253.7,48226.55,48228.0,436334.0
2024-04-25 10:46:00,48221.65,48236.0,48197.85,48211.45,444239.0
2024-04-25 10:47:00,48215.0,48237.4,48204.05,48229.7,472830.0
2024-04-25 10:48:00,48228.3,48238.2,48211.4,48227.7,411352.0
2024-04-25 10:49:00,48227.4,48232.65,48212.55,48217.65,633663.0
2024-04-25 10:50:00,48225.75,48240.65,48204.5,48204.5,601939.0
2024-04-25 10:51:00,48205.55,48209.65,48098.45,48157.1,1636423.0
2024-04-25 10:52:00,48157.35,48166.05,48113.4,48131.5,671054.0
2024-04-25 10:53:00,48135.05,48162.4,48121.75,48128.95,707881.0
2024-04-25 10:54:00,48125.1,48130.2,48087.0,48105.75,612672.0
2024-04-25 10:55:00,48108.55,48133.7,48096.7,48123.45,905898.0
2024-04-25 10:56:00,48125.0,48133.1,48109.0,48126.15,394041.0
2024-04-25 10:57:00,48128.95,48158.6,48128.95,48146.6,478407.0
2024-04-25 10:58:00,48140.8,48149.8,48121.9,48138.2,512768.0
2024-04-25 10:59:00,48137.8,48151.5,48131.2,48137.85,329016.0
2024-04-25 11:00:00,48143.95,48149.6,48118.5,48147.05,301856.0
2024-04-25 11:01:00,48149.1,48156.4,48137.0,48148.5,299680.0
2024-04-25 11:02:00,48149.6,48175.1,48146.7,48161.85,288160.0
2024-04-25 11:03:00,48168.85,48177.75,48151.8,48158.25,462223.0
2024-04-25 11:04:00,48161.2,48180.55,48156.75,48180.55,384430.0
2024-04-25 11:05:00,48179.4,48180.1,48157.8,48168.05,408266.0
2024-04-25 11:06:00,48169.15,48190.6,48156.4,48188.95,599114.0
2024-04-25 11:07:00,48189.65,48251.25,48180.95,48228.8,741710.0
2024-04-25 11:08:00,48241.65,48273.5,48236.75,48261.55,1267990.0
2024-04-25 11:09:00,48251.7,48281.3,48249.15,48274.75,735275.0
2024-04-25 11:10:00,48275.25,48283.5,48264.0,48279.1,523756.0
2024-04-25 11:11:00,48279.25,48301.1,48263.6,48294.55,1274102.0
2024-04-25 11:12:00,48292.85,48308.5,48288.2,48307.3,452556.0
2024-04-25 11:13:00,48309.9,48319.3,48274.4,48274.4,885513.0
2024-04-25 11:14:00,48282.65,48312.5,48275.5,48288.75,1209201.0
2024-04-25 11:15:00,48290.2,48302.45,48285.05,48296.2,462861.0
2024-04-25 11:16:00,48296.3,48298.0,48272.45,48279.8,1506448.0
2024-04-25 11:17:00,48276.35,48294.55,48267.15,48270.8,663970.0
2024-04-25 11:18:00,48273.75,48298.75,48267.6,48281.05,595024.0
2024-04-25 11:19:00,48274.7,48295.7,48273.55,48292.95,511102.0
2024-04-25 11:20:00,48293.15,48293.15,48261.6,48262.25,656295.0
2024-04-25 11:21:00,48253.6,48253.6,48193.4,48196.0,881321.0
2024-04-25 11:22:00,48194.65,48218.9,48186.7,48215.45,513768.0
2024-04-25 11:23:00,48217.95,48222.7,48205.95,48214.0,329300.0
2024-04-25 11:24:00,48214.6,48225.8,48200.35,48206.15,656502.0
2024-04-25 11:25:00,48206.45,48209.2,48189.95,48196.7,602213.0
2024-04-25 11:26:00,48195.35,48201.7,48188.4,48200.85,531563.0
2024-04-25 11:27:00,48200.25,48241.3,48197.8,48228.2,457968.0
2024-04-25 11:28:00,48233.35,48240.2,48222.5,48223.3,377796.0
2024-04-25 11:29:00,48222.95,48238.3,48215.6,48227.45,317496.0
2024-04-25 11:30:00,48225.35,48234.4,48217.75,48223.45,489681.0
2024-04-25 11:31:00,48223.4,48254.05,48221.65,48248.8,394310.0
2024-04-25 11:32:00,48249.4,48253.45,48224.25,48228.35,348067.0
2024-04-25 11:33:00,48225.55,48236.5,48219.8,48228.9,394412.0
2024-04-25 11:34:00,48227.4,48230.6,48215.05,48222.2,217189.0
2024-04-25 11:35:00,48218.35,48239.8,48216.45,48223.3,527923.0
2024-04-25 11:36:00,48221.6,48229.3,48214.35,48225.1,525920.0
2024-04-25 11:37:00,48222.45,48224.35,48194.9,48215.65,980592.0
2024-04-25 11:38:00,48213.4,48219.15,48198.75,48202.05,372998.0
2024-04-25 11:39:00,48209.0,48216.95,48199.9,48213.2,294367.0
2024-04-25 11:40:00,48211.9,48219.3,48204.55,48214.25,344635.0
2024-04-25 11:41:00,48208.9,48213.5,48194.2,48197.35,338230.0
2024-04-25 11:42:00,48198.45,48209.95,48194.4,48209.15,317054.0
2024-04-25 11:43:00,48207.4,48210.8,48189.9,48191.9,270258.0
2024-04-25 11:44:00,48189.6,48203.75,48179.8,48198.15,329980.0
2024-04-25 11:45:00,48193.45,48202.9,48188.95,48196.35,294758.0
2024-04-25 11:46:00,48198.5,48216.35,48195.2,48213.2,464792.0
2024-04-25 11:47:00,48212.15,48218.95,48202.4,48209.25,290916.0
2024-04-25 11:48:00,48209.65,48215.9,48198.3,48202.35,233576.0
2024-04-25 11:49:00,48202.15,48207.9,48190.6,48195.35,220582.0
2024-04-25 11:50:00,48196.3,48203.2,48189.4,48201.45,453626.0
2024-04-25 11:51:00,48204.65,48204.85,48186.45,48189.7,489510.0
2024-04-25 11:52:00,48194.2,48196.5,48168.8,48173.35,486510.0
2024-04-25 11:53:00,48178.3,48194.7,48175.45,48191.8,326922.0
2024-04-25 11:54:00,48189.35,48206.6,48189.35,48203.2,281944.0
2024-04-25 11:55:00,48202.15,48205.9,48178.3,48185.0,286174.0
2024-04-25 11:56:00,48186.5,48195.75,48176.2,48180.3,278186.0
2024-04-25 11:57:00,48185.15,48186.65,48158.3,48164.5,325016.0
2024-04-25 11:58:00,48163.6,48169.55,48138.05,48144.25,719832.0
2024-04-25 11:59:00,48143.75,48158.8,48130.9,48136.35,424594.0
2024-04-25 12:00:00,48135.8,48152.0,48129.1,48149.05,462522.0
2024-04-25 12:01:00,48148.9,48155.55,48140.45,48150.15,556478.0
2024-04-25 12:02:00,48147.95,48155.05,48142.65,48155.05,523329.0
2024-04-25 12:03:00,48153.8,48175.1,48148.3,48168.5,1274079.0
2024-04-25 12:04:00,48168.75,48169.25,48134.95,48146.95,427710.0
2024-04-25 12:05:00,48146.0,48152.15,48138.7,48142.9,381586.0
2024-04-25 12:06:00,48144.2,48159.9,48134.45,48156.65,366049.0
2024-04-25 12:07:00,48158.1,48161.25,48146.85,48146.85,364715.0
2024-04-25 12:08:00,48147.35,48150.85,48136.9,48138.35,334459.0
2024-04-25 12:09:00,48138.1,48150.8,48136.1,48149.5,377347.0
2024-04-25 12:10:00,48147.45,48150.25,48139.75,48144.85,248429.0
2024-04-25 12:11:00,48148.4,48157.3,48138.6,48142.5,318280.0
2024-04-25 12:12:00,48141.9,48155.65,48140.2,48152.65,499990.0
2024-04-25 12:13:00,48153.55,48156.3,48128.0,48143.1,481322.0
2024-04-25 12:14:00,48145.25,48165.05,48140.85,48161.75,685261.0
2024-04-25 12:15:00,48164.75,48171.45,48151.45,48161.7,436641.0
2024-04-25 12:16:00,48160.2,48182.7,48154.15,48178.75,523477.0
2024-04-25 12:17:00,48181.0,48182.85,48164.85,48164.85,430228.0
2024-04-25 12:18:00,48165.1,48171.3,48158.0,48170.0,423455.0
2024-04-25 12:19:00,48175.05,48192.9,48171.05,48181.9,979963.0
2024-04-25 12:20:00,48179.2,48185.15,48164.0,48169.2,434109.0
2024-04-25 12:21:00,48173.4,48177.35,48159.15,48164.8,492228.0
2024-04-25 12:22:00,48165.65,48170.25,48155.9,48158.15,310048.0
2024-04-25 12:23:00,48159.2,48171.55,48155.0,48160.9,474243.0
2024-04-25 12:24:00,48160.65,48176.15,48160.65,48173.35,617861.0
2024-04-25 12:25:00,48172.85,48189.95,48157.5,48189.25,514574.0
2024-04-25 12:26:00,48186.05,48217.95,48186.05,48205.8,505193.0
2024-04-25 12:27:00,48206.25,48219.8,48196.65,48216.95,565464.0
2024-04-25 12:28:00,48217.35,48221.85,48193.85,48208.0,694050.0
2024-04-25 12:29:00,48203.7,48214.8,48196.0,48198.9,441599.0
2024-04-25 12:30:00,48197.7,48216.45,48197.3,48211.8,652299.0
2024-04-25 12:31:00,48210.85,48232.4,48206.2,48227.3,851292.0
2024-04-25 12:32:00,48232.95,48237.45,48219.3,48219.3,593138.0
2024-04-25 12:33:00,48222.9,48227.3,48196.3,48210.4,570486.0
2024-04-25 12:34:00,48205.8,48215.8,48201.15,48207.45,1138726.0
2024-04-25 12:35:00,48207.4,48224.65,48196.1,48223.4,797577.0
2024-04-25 12:36:00,48221.2,48240.05,48218.15,48232.1,671392.0
2024-04-25 12:37:00,48232.05,48254.3,48227.0,48254.3,552445.0
2024-04-25 12:38:00,48254.4,48261.45,48251.05,48255.85,725454.0
2024-04-25 12:39:00,48255.15,48264.15,48238.4,48260.2,896222.0
2024-04-25 12:40:00,48265.55,48284.3,48259.7,48264.4,626597.0
2024-04-25 12:41:00,48262.9,48265.9,48250.9,48251.3,654960.0
2024-04-25 12:42:00,48250.15,48256.55,48245.5,48251.95,367207.0
2024-04-25 12:43:00,48252.9,48256.45,48245.8,48249.55,555288.0
2024-04-25 12:44:00,48247.95,48250.9,48218.15,48227.65,458787.0
2024-04-25 12:45:00,48228.4,48232.95,48220.55,48229.3,312177.0
2024-04-25 12:46:00,48229.8,48237.35,48224.6,48233.3,423472.0
2024-04-25 12:47:00,48233.55,48235.9,48220.6,48223.2,678444.0
2024-04-25 12:48:00,48223.7,48226.85,48205.0,48206.35,455204.0
2024-04-25 12:49:00,48207.45,48217.45,48202.55,48213.05,283404.0
2024-04-25 12:50:00,48216.95,48221.55,48208.6,48213.25,338850.0
2024-04-25 12:51:00,48213.15,48242.4,48213.15,48230.55,313293.0
2024-04-25 12:52:00,48234.5,48243.7,48228.65,48240.2,442556.0
2024-04-25 12:53:00,48243.9,48243.9,48220.5,48234.85,372395.0
2024-04-25 12:54:00,48234.15,48249.6,48228.45,48241.9,627325.0
2024-04-25 12:55:00,48241.55,48255.25,48238.95,48254.8,421772.0
2024-04-25 12:56:00,48247.5,48263.9,48244.9,48254.4,683849.0
2024-04-25 12:57:00,48257.1,48262.95,48246.1,48261.25,391165.0
2024-04-25 12:58:00,48263.05,48264.75,48244.7,48251.35,440026.0
2024-04-25 12:59:00,48253.5,48323.8,48250.65,48285.95,899318.0
2024-04-25 13:00:00,48284.8,48311.45,48261.75,48309.4,861884.0
2024-04-25 13:01:00,48310.55,48348.2,48301.2,48340.65,1106880.0
2024-04-25 13:02:00,48336.75,48340.65,48318.15,48326.6,621435.0
2024-04-25 13:03:00,48328.2,48340.05,48319.35,48336.55,671055.0
2024-04-25 13:04:00,48335.85,48370.35,48334.9,48365.35,536481.0
2024-04-25 13:05:00,48354.7,48363.7,48334.5,48345.55,526849.0
2024-04-25 13:06:00,48345.4,48354.75,48332.65,48342.05,529209.0
2024-04-25 13:07:00,48343.3,48349.6,48331.85,48338.9,725892.0
2024-04-25 13:08:00,48339.25,48351.45,48313.05,48320.85,734734.0
2024-04-25 13:09:00,48318.6,48331.95,48310.2,48327.2,596737.0
2024-04-25 13:10:00,48326.8,48352.5,48320.6,48349.8,817695.0
2024-04-25 13:11:00,48346.35,48362.4,48341.6,48348.8,647196.0
2024-04-25 13:12:00,48350.5,48363.05,48336.7,48341.5,680939.0
2024-04-25 13:13:00,48344.55,48347.65,48324.5,48343.75,586033.0
2024-04-25 13:14:00,48343.0,48362.95,48342.5,48357.85,730776.0
2024-04-25 13:15:00,48360.1,48381.55,48359.25,48375.05,1819126.0
